time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03409647187304645,0.17226699151583277,11.989119411026975,0.11930627334828525,6.2557757931317255,0.0,0.12492059391774978,0.5648059526576564,2.7946168840883856,0.20107739305479624,-0.030207163377424438,0.0,432.6811360131956,432.3988385684302,431.1029494103918,434.25511458267385
1.2600000000000007,0.04219326997105112,0.20878114820909918,12.160655576836271,0.13128353066187248,6.2536840073254645,0.0,0.14516894250284537,0.6535609128645641,2.9227360943895704,0.1965417437450049,-0.04634200610702823,0.0,454.8287600683438,453.5341514903363,456.24377753291174,455.91939710200245
1.3200000000000007,0.05153720986240581,0.25080109373553144,12.339285489735177,0.14313191094428124,6.250747771046257,0.0,0.16658272378705488,0.7482742203588585,3.031093843443786,0.19927044351971301,-0.05470931223321666,0.0,450.55797164858956,449.8795066195127,449.86193021034853,450.1204126741875
1.3800000000000008,0.062141767457842584,0.2983659311321638,12.521749682459072,0.15526567855756834,6.247638088490724,0.0,0.18718950742722631,0.8382838129918392,3.05077519399893,0.20756472642699988,-0.04661368336378863,0.0,422.0727535269464,422.7689770086068,422.31050854037176,423.0676465250497
1.4400000000000008,0.07427619881317268,0.3525861407403379,12.711864439124765,0.1677655176878421,6.244818516221134,0.0,0.21761130693348016,0.970452425807239,3.2854048738356347,0.20981756777345914,-0.047761991047853405,0.0,489.58870541612583,489.50216097395935,489.8985508088423,490.1043027900134
1.5000000000000009,0.0881093585499964,0.4141851265513397,12.911004821274808,0.18004372794859336,6.241968552276052,0.0,0.2437642910703211,1.083998347469588,3.3521172288997763,0.19150047744967347,-0.04697949066771126,0.0,440.8430187732631,440.9062921677332,441.2186652419348,439.74498528936317
1.560000000000001,0.10356561495272125,0.4828196739348834,13.114038993024332,0.1914559693630915,6.239064043804586,0.0,0.2717126396516138,1.2048593591441716,3.415197562313798,0.18748076421204482,-0.051430531547580954,0.0,440.1668966461273,439.79690264012817,441.317375112852,441.02094339048176
1.620000000000001,0.12072818113816594,0.5588007027763581,13.320178449230166,0.20307195489636065,6.236208564526809,0.0,0.3006432597365712,1.3288470614549277,3.45567540003741,0.20364329013463867,-0.04084844095789071,0.0,434.5001115493152,435.3849588375283,432.98365367634955,434.37858978275676
1.680000000000001,0.13988297896258794,0.643317825322919,13.53291886202527,0.215240578258868,6.234353754671613,0.0,0.3380592324944908,1.4896101803419568,3.6346772207843645,0.201093311219912,-0.01613599438344292,0.0,477.99718863202287,479.8764661576623,478.4150204254813,478.25796696521195
1.740000000000001,0.16123194330142893,0.7373671562252538,13.754571857345933,0.22824279860319674,6.233222963361651,0.0,0.3736561860072492,1.6465491641721202,3.7529231692790876,0.23708564088137352,-0.02490843899629746,0.0,461.71862669666467,461.0260294338518,461.6148199876338,464.4892835993593
1.8000000000000012,0.18477499322368107,0.841255824222478,13.983872361633528,0.24224478206932254,6.231580387439653,0.0,0.41124953114343993,1.817745407924521,3.889418531545282,0.2246570653120831,-0.03283467429376623,0.0,469.7024025862588,469.087108225428,470.40057462026016,469.48794894380757
1.8600000000000012,0.2104318848181859,0.9548740383047547,14.217929475921807,0.25627388361285686,6.2292796373481725,0.0,0.44416060175642513,1.9706810676103146,3.911906231311444,0.24768966352180508,-0.052630273888793856,0.0,436.637573914357,434.9819688855323,434.1949012238507,436.1780487012323
